REGION,FUEL,YEAR,VALUE
RE1,AN_RESCLIM_URB,2047,0.5840162818216008
RE1,AN_RESCLIM_URB,2048,0.6065546906371314
RE1,AN_RESCLIM_URB,2049,0.6293338016669107
RE1,AN_RESCLIM_URB,2050,0.6523444016398425
RE1,AN_RESCLIM_URB,2051,0.6601314488354282
RE1,AN_RESCLIM_URB,2052,0.6677795948810751
RE1,AN_RESCLIM_URB,2053,0.6752816154986842
RE1,AN_RESCLIM_URB,2054,0.6826306517106577
RE1,AN_RESDHT_RUR,2022,1.158754104652178
RE1,AN_RESDHT_RUR,2023,1.102084802901437
RE1,AN_RESDHT_RUR,2024,1.348656505679497
RE1,AN_RESDHT_RUR,2025,1.362748784004733
RE1,AN_RESDHT_RUR,2026,1.359467453962646
RE1,AN_RESDHT_RUR,2027,1.357055111515966
RE1,AN_RESDHT_RUR,2028,1.355465859203533
RE1,AN_RESDHT_RUR,2029,1.354429355840039
RE1,AN_RESDHT_RUR,2030,1.354116862583998
RE1,AN_RESDHT_RUR,2031,1.381140023876875
RE1,AN_RESDHT_RUR,2032,1.408196654650605
RE1,AN_RESDHT_RUR,2033,1.435384145115059
RE1,AN_RESDHT_RUR,2034,1.462681058028624
RE1,AN_RESDHT_RUR,2035,1.490078672189637
RE1,AN_RESDHT_RUR,2036,1.517366479778013
RE1,AN_RESDHT_RUR,2037,1.54488995866727
RE1,AN_RESDHT_RUR,2038,1.572548829931115
RE1,AN_RESDHT_RUR,2039,1.60036911030573
RE1,AN_RESDHT_RUR,2040,1.628299707405445
RE1,AN_RESDHT_RUR,2041,1.654137930530327
RE1,AN_RESDHT_RUR,2042,1.679916524743781
RE1,AN_RESDHT_RUR,2043,1.705671315274018
RE1,AN_RESDHT_RUR,2044,1.731334523089632
RE1,AN_RESDHT_RUR,2045,1.756855189354162
RE1,AN_RESDHT_RUR,2046,1.780957959775488
RE1,AN_RESDHT_RUR,2047,1.804627177723793
RE1,AN_RESDHT_RUR,2048,1.827840191438547
RE1,AN_RESDHT_RUR,2049,1.85026299957688
RE1,AN_RESDHT_RUR,2050,1.872090935252869
RE1,AN_RESDHT_RUR,2051,1.90315012302506
RE1,AN_RESDHT_RUR,2052,1.93384732630133
RE1,AN_RESDHT_RUR,2053,1.964149880373329
RE1,AN_RESDHT_RUR,2054,1.994025183043595
RE1,AN_RESDHT_URB,2022,5.43138678467042
RE1,AN_RESDHT_URB,2023,5.352057024633027
RE1,AN_RESDHT_URB,2024,5.739189961500029
RE1,AN_RESDHT_URB,2025,6.120336295830375
RE1,AN_RESDHT_URB,2026,6.370129280858494
RE1,AN_RESDHT_URB,2027,6.618170690303821
RE1,AN_RESDHT_URB,2028,6.863040883378048
RE1,AN_RESDHT_URB,2029,7.103029810351368
RE1,AN_RESDHT_URB,2030,7.336627822329101
RE1,AN_RESDHT_URB,2031,7.579721148685761
RE1,AN_RESDHT_URB,2032,7.822555275853389
RE1,AN_RESDHT_URB,2033,8.065159346542039
RE1,AN_RESDHT_URB,2034,8.307424270357599
RE1,AN_RESDHT_URB,2035,8.549450591382048
RE1,AN_RESDHT_URB,2036,8.793995067587776
RE1,AN_RESDHT_URB,2037,9.038738788165324
RE1,AN_RESDHT_URB,2038,9.283818689721668
RE1,AN_RESDHT_URB,2039,9.529302754656909
RE1,AN_RESDHT_URB,2040,9.77519443879859
RE1,AN_RESDHT_URB,2041,10.02307406825953
RE1,AN_RESDHT_URB,2042,10.2710788611427
