REGION,TECHNOLOGY,YEAR,VALUE
RE1,SO_DEMINDBAGBOI_MID,2031,0.8734677054950182
RE1,SO_DEMINDBAGBOI_MID,2032,0.8569612656817411
RE1,SO_DEMINDBAGBOI_MID,2033,0.8337729786964365
RE1,SO_DEMINDBAGBOI_MID,2034,0.8024680932353305
RE1,SO_DEMINDBAGBOI_MID,2035,0.7617749398287413
RE1,SO_DEMINDBAGBOI_MID,2036,0.7108180358725089
RE1,SO_DEMINDBAGBOI_MID,2037,0.6493949982344126
RE1,SO_DEMINDBAGBOI_MID,2038,0.5782555187829791
RE1,SO_DEMINDBAGBOI_MID,2039,0.4993120033157191
RE1,SO_DEMINDBAGBOI_MID,2040,0.4156901786825865
RE1,SO_DEMINDBAGBOI_MID,2041,0.3315309462664241
RE1,SO_DEMINDBAGBOI_MID,2042,0.2514991462760594
RE1,SO_DEMINDBAGBOI_MID,2043,0.1800457810117018
RE1,SO_DEMINDBAGBOI_MID,2044,0.1205860938987118
RE1,SO_DEMINDBAGBOI_MID,2045,0.0748436415110807
RE1,SO_DEMINDBAGBOI_MID,2046,0.04260464756120361
RE1,SO_DEMINDBAGBOI_MID,2047,0.02199447218582423
RE1,SO_DEMINDBAGBOI_MID,2048,0.0101724971426645
RE1,SO_DEMINDBAGBOI_MID,2049,0.004159858908638945
RE1,SO_DEMINDBAGBOI_MID,2050,0.001482881411974723
RE1,SO_DEMINDBAGBOI_MID,2051,0.0004538317054550901
RE1,SO_DEMINDBAGBOI_MID,2052,0.0001173154838392509
RE1,SO_DEMINDBAGBOI_MID,2053,2.517160155110724e-05
RE1,SO_DEMINDBAGBOI_MID,2054,4.400270973822429e-06
RE1,SO_DEMINDBAGBOI_MID,2055,0.0
RE1,SO_DEMINDBAGFUR_LOW,2022,1.841376370300716
RE1,SO_DEMINDBAGFUR_LOW,2023,1.913999941483209
RE1,SO_DEMINDBAGFUR_LOW,2024,1.853012166413652
RE1,SO_DEMINDBAGFUR_LOW,2025,1.852419297384504
RE1,SO_DEMINDBAGFUR_LOW,2026,1.851203467517389
RE1,SO_DEMINDBAGFUR_LOW,2027,1.848514813346279
RE1,SO_DEMINDBAGFUR_LOW,2028,1.843305312498269
RE1,SO_DEMINDBAGFUR_LOW,2029,1.834134142271588
RE1,SO_DEMINDBAGFUR_LOW,2030,1.81913242990906
RE1,SO_DEMINDBAGFUR_LOW,2031,1.796000975577122
RE1,SO_DEMINDBAGFUR_LOW,2032,1.762060874733726
