REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,AN_DEMAGFDSL,EMIBC,1,2022,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2023,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2024,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2025,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2026,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2027,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2028,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2029,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2030,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2031,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2032,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2033,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2034,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2035,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2036,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2037,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2038,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2039,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2040,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2041,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2042,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2043,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2044,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2045,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2046,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2047,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2048,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2049,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2050,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2051,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2052,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2053,0.01008
RE1,AN_DEMAGFDSL,EMIBC,1,2054,0.01008
RE1,AN_DEMAGFDSL,EMIC02,1,2022,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2023,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2024,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2025,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2026,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2027,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2028,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2029,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2030,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2031,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2032,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2033,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2034,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2035,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2036,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2037,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2038,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2039,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2040,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2041,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2042,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2043,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2044,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2045,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2046,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2047,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2048,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2049,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2050,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2051,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2052,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2053,0.0742334
RE1,AN_DEMAGFDSL,EMIC02,1,2054,0.0742334
RE1,AN_DEMAGFDSL,EMICH4,1,2022,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2023,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2024,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2025,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2026,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2027,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2028,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2029,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2030,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2031,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2032,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2033,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2034,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2035,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2036,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2037,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2038,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2039,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2040,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2041,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2042,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2043,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2044,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2045,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2046,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2047,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2048,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2049,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2050,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2051,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2052,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2053,8.4e-05
RE1,AN_DEMAGFDSL,EMICH4,1,2054,8.4e-05
RE1,AN_DEMAGFDSL,EMICO,1,2022,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2023,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2024,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2025,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2026,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2027,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2028,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2029,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2030,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2031,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2032,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2033,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2034,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2035,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2036,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2037,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2038,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2039,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2040,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2041,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2042,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2043,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2044,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2045,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2046,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2047,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2048,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2049,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2050,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2051,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2052,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2053,0.093
RE1,AN_DEMAGFDSL,EMICO,1,2054,0.093
RE1,AN_DEMAGFDSL,EMICOVDM,1,2022,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2023,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2024,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2025,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2026,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2027,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2028,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2029,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2030,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2031,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2032,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2033,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2034,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2035,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2036,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2037,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2038,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2039,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2040,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2041,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2042,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2043,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2044,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2045,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2046,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2047,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2048,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2049,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2050,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2051,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2052,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2053,0.02
RE1,AN_DEMAGFDSL,EMICOVDM,1,2054,0.02
RE1,AN_DEMAGFDSL,EMIN2O,1,2022,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2023,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2024,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2025,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2026,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2027,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2028,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2029,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2030,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2031,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2032,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2033,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2034,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2035,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2036,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2037,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2038,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2039,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2040,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2041,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2042,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2043,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2044,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2045,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2046,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2047,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2048,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2049,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2050,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2051,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2052,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2053,0.000159
RE1,AN_DEMAGFDSL,EMIN2O,1,2054,0.000159
RE1,AN_DEMAGFDSL,EMINOx,1,2022,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2023,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2024,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2025,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2026,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2027,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2028,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2029,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2030,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2031,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2032,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2033,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2034,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2035,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2036,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2037,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2038,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2039,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2040,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2041,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2042,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2043,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2044,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2045,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2046,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2047,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2048,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2049,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2050,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2051,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2052,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2053,0.306
RE1,AN_DEMAGFDSL,EMINOx,1,2054,0.306
RE1,AN_DEMAGFDSL,EMIPM10,1,2022,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2023,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2024,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2025,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2026,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2027,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2028,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2029,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2030,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2031,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2032,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2033,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2034,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2035,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2036,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2037,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2038,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2039,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2040,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2041,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2042,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2043,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2044,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2045,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2046,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2047,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2048,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2049,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2050,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2051,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2052,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2053,0.021
RE1,AN_DEMAGFDSL,EMIPM10,1,2054,0.021
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2022,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2023,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2024,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2025,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2026,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2027,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2028,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2029,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2030,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2031,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2032,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2033,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2034,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2035,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2036,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2037,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2038,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2039,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2040,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2041,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2042,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2043,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2044,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2045,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2046,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2047,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2048,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2049,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2050,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2051,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2052,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2053,0.018
RE1,AN_DEMAGFDSL,EMIPM2_5,1,2054,0.018
RE1,AN_DEMAGFDSL,EMISOx,1,2022,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2023,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2024,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2025,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2026,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2027,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2028,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2029,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2030,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2031,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2032,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2033,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2034,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2035,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2036,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2037,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2038,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2039,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2040,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2041,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2042,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2043,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2044,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2045,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2046,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2047,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2048,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2049,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2050,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2051,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2052,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2053,0.094
RE1,AN_DEMAGFDSL,EMISOx,1,2054,0.094
RE1,AN_DEMAGFGSL,EMIBC,1,2022,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2023,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2024,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2025,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2026,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2027,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2028,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2029,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2030,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2031,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2032,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2033,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2034,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2035,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2036,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2037,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2038,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2039,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2040,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2041,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2042,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2043,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2044,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2045,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2046,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2047,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2048,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2049,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2050,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2051,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2052,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2053,0.01008
RE1,AN_DEMAGFGSL,EMIBC,1,2054,0.01008
RE1,AN_DEMAGFGSL,EMIC02,1,2022,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2023,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2024,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2025,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2026,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2027,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2028,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2029,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2030,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2031,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2032,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2033,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2034,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2035,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2036,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2037,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2038,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2039,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2040,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2041,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2042,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2043,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2044,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2045,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2046,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2047,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2048,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2049,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2050,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2051,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2052,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2053,0.0693237
RE1,AN_DEMAGFGSL,EMIC02,1,2054,0.0693237
RE1,AN_DEMAGFGSL,EMICH4,1,2022,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2023,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2024,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2025,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2026,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2027,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2028,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2029,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2030,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2031,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2032,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2033,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2034,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2035,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2036,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2037,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2038,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2039,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2040,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2041,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2042,0.00028
RE1,AN_DEMAGFGSL,EMICH4,1,2043,0.00028
