REGION,FUEL,YEAR,VALUE
RE1,AN_INDDHT,2052,0.0
RE1,AN_INDDHT,2053,0.0
RE1,AN_INDDHT,2054,0.0
RE1,AN_INDIHT,2022,0.0
RE1,AN_INDIHT,2023,0.0
RE1,AN_INDIHT,2024,0.0
RE1,AN_INDIHT,2025,0.0
RE1,AN_INDIHT,2026,0.0
RE1,AN_INDIHT,2027,0.0
RE1,AN_INDIHT,2028,0.0
RE1,AN_INDIHT,2029,0.0
RE1,AN_INDIHT,2030,0.0
RE1,AN_INDIHT,2031,0.0
RE1,AN_INDIHT,2032,0.0
RE1,AN_INDIHT,2033,0.0
RE1,AN_INDIHT,2034,0.0
RE1,AN_INDIHT,2035,0.0
RE1,AN_INDIHT,2036,0.0
RE1,AN_INDIHT,2037,0.0
RE1,AN_INDIHT,2038,0.0
RE1,AN_INDIHT,2039,0.0
RE1,AN_INDIHT,2040,0.0
RE1,AN_INDIHT,2041,0.0
RE1,AN_INDIHT,2042,0.0
RE1,AN_INDIHT,2043,0.0
RE1,AN_INDIHT,2044,0.0
RE1,AN_INDIHT,2045,0.0
RE1,AN_INDIHT,2046,0.0
RE1,AN_INDIHT,2047,0.0
RE1,AN_INDIHT,2048,0.0
RE1,AN_INDIHT,2049,0.0
RE1,AN_INDIHT,2050,0.0
RE1,AN_INDIHT,2051,0.0
RE1,AN_INDIHT,2052,0.0
RE1,AN_INDIHT,2053,0.0
RE1,AN_INDIHT,2054,0.0
RE1,AN_INDILU,2022,0.0
RE1,AN_INDILU,2023,0.0
RE1,AN_INDILU,2024,0.0
RE1,AN_INDILU,2025,0.0
RE1,AN_INDILU,2026,0.0
RE1,AN_INDILU,2027,0.0
RE1,AN_INDILU,2028,0.0
RE1,AN_INDILU,2029,0.0
RE1,AN_INDILU,2030,0.0
RE1,AN_INDILU,2031,0.0
RE1,AN_INDILU,2032,0.0
RE1,AN_INDILU,2033,0.0
RE1,AN_INDILU,2034,0.0
RE1,AN_INDILU,2035,0.0
RE1,AN_INDILU,2036,0.0
RE1,AN_INDILU,2037,0.0
RE1,AN_INDILU,2038,0.0
RE1,AN_INDILU,2039,0.0
RE1,AN_INDILU,2040,0.0
RE1,AN_INDILU,2041,0.0
RE1,AN_INDILU,2042,0.0
RE1,AN_INDILU,2043,0.0
RE1,AN_INDILU,2044,0.0
RE1,AN_INDILU,2045,0.0
RE1,AN_INDILU,2046,0.0
RE1,AN_INDILU,2047,0.0
RE1,AN_INDILU,2048,0.0
RE1,AN_INDILU,2049,0.0
RE1,AN_INDILU,2050,0.0
RE1,AN_INDILU,2051,0.0
RE1,AN_INDILU,2052,0.0
RE1,AN_INDILU,2053,0.0
RE1,AN_INDILU,2054,0.0
RE1,AN_INDMPW,2022,0.0
RE1,AN_INDMPW,2023,0.0
RE1,AN_INDMPW,2024,0.0
RE1,AN_INDMPW,2025,0.0
RE1,AN_INDMPW,2026,0.0
RE1,AN_INDMPW,2027,0.0
RE1,AN_INDMPW,2028,0.0
RE1,AN_INDMPW,2029,0.0
RE1,AN_INDMPW,2030,0.0
