REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,CA_DEMRESELCILU_MID_URB,CA_RESILU_URB,1,2029,1.0
RE1,CA_DEMRESELCOTH_HIG_RUR,CA_RESOTH_RUR,1,2029,1.0
RE1,CA_DEMRESELCOTH_HIG_URB,CA_RESOTH_URB,1,2029,1.0
RE1,CA_DEMRESELCOTH_LOW_RUR,CA_RESOTH_RUR,1,2029,1.0
RE1,CA_DEMRESELCOTH_LOW_URB,CA_RESOTH_URB,1,2029,1.0
RE1,CA_DEMRESELCOTH_MID_RUR,CA_RESOTH_RUR,1,2029,1.0
RE1,CA_DEMRESELCOTH_MID_URB,CA_RESOTH_URB,1,2029,1.0
RE1,CA_DEMRESELCREF_HIG_RUR,CA_RESREF_RUR,1,2029,1.0
RE1,CA_DEMRESELCREF_HIG_URB,CA_RESREF_URB,1,2029,1.0
RE1,CA_DEMRESELCREF_LOW_RUR,CA_RESREF_RUR,1,2029,1.0
RE1,CA_DEMRESELCREF_LOW_URB,CA_RESREF_URB,1,2029,1.0
RE1,CA_DEMRESELCREF_MID_RUR,CA_RESREF_RUR,1,2029,1.0
RE1,CA_DEMRESELCREF_MID_URB,CA_RESREF_URB,1,2029,1.0
RE1,CA_DEMRESELCTV_CRT_RUR,CA_RESTV_RUR,1,2029,1.0
RE1,CA_DEMRESELCTV_CRT_URB,CA_RESTV_URB,1,2029,1.0
RE1,CA_DEMRESELCTV_HIG_RUR,CA_RESTV_RUR,1,2029,1.0
RE1,CA_DEMRESELCTV_HIG_URB,CA_RESTV_URB,1,2029,1.0
RE1,CA_DEMRESELCTV_LOW_RUR,CA_RESTV_RUR,1,2029,1.0
RE1,CA_DEMRESELCTV_LOW_URB,CA_RESTV_URB,1,2029,1.0
RE1,CA_DEMRESELCTV_MID_RUR,CA_RESTV_RUR,1,2029,1.0
RE1,CA_DEMRESELCTV_MID_URB,CA_RESTV_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_HIG_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_HIG_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_LOW_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_LOW_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_MID_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_DUC_MID_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_HIG_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_HIG_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_LOW_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_LOW_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_MID_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_PAS_MID_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_HIG_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_HIG_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_LOW_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_LOW_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_MID_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESELCWHT_TAN_MID_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESELCWSH_HIG_RUR,CA_RESWSH_RUR,1,2029,1.0
RE1,CA_DEMRESELCWSH_HIG_URB,CA_RESWSH_URB,1,2029,1.0
RE1,CA_DEMRESELCWSH_LOW_RUR,CA_RESWSH_RUR,1,2029,1.0
RE1,CA_DEMRESELCWSH_LOW_URB,CA_RESWSH_URB,1,2029,1.0
RE1,CA_DEMRESELCWSH_MID_RUR,CA_RESWSH_RUR,1,2029,1.0
RE1,CA_DEMRESELCWSH_MID_URB,CA_RESWSH_URB,1,2029,1.0
RE1,CA_DEMRESLPGCKN_HIG_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESLPGCKN_HIG_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESLPGCKN_LOW_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESLPGCKN_LOW_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESLPGCKN_MID_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESLPGCKN_MID_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSCKN_HIG_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSCKN_HIG_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSCKN_LOW_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSCKN_LOW_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSCKN_MID_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSCKN_MID_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_MID_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_FOR_MID_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_MID_RUR,CA_RESWHT_RUR,1,2029,1.0
RE1,CA_DEMRESNGSWHT_NAT_MID_URB,CA_RESWHT_URB,1,2029,1.0
RE1,CA_DEMRESWOOCKN_HIG_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESWOOCKN_HIG_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESWOOCKN_LOW_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESWOOCKN_LOW_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRESWOOCKN_MID_RUR,CA_RESDHT_RUR,1,2029,1.0
RE1,CA_DEMRESWOOCKN_MID_URB,CA_RESDHT_URB,1,2029,1.0
RE1,CA_DEMRES_MEDPVA_URB,CA_RESCLIM_URB,1,2029,0.057
RE1,CA_DEMRES_MEDPVA_URB,CA_RESILU_URB,1,2029,0.047
RE1,CA_DEMTERBGSCKN_HIG,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERBGSCKN_LOW,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERBGSCKN_MID,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERELCACL_HIG,CA_TERIHT,1,2029,1.0
RE1,CA_DEMTERELCACL_LOW,CA_TERIHT,1,2029,1.0
RE1,CA_DEMTERELCACL_MID,CA_TERIHT,1,2029,1.0
RE1,CA_DEMTERELCAIR_CEN_HIG,CA_TERCLIM_CEN,1,2029,1.0
RE1,CA_DEMTERELCAIR_CEN_LOW,CA_TERCLIM_CEN,1,2029,1.0
RE1,CA_DEMTERELCAIR_CEN_MID,CA_TERCLIM_CEN,1,2029,1.0
RE1,CA_DEMTERELCAIR_SPL_HIG,CA_TERCLIM_SPL,1,2029,1.0
RE1,CA_DEMTERELCAIR_SPL_LOW,CA_TERCLIM_SPL,1,2029,1.0
RE1,CA_DEMTERELCAIR_SPL_MID,CA_TERCLIM_SPL,1,2029,1.0
RE1,CA_DEMTERELCCKN_HIG,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERELCCKN_LOW,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERELCCKN_MID,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERELCDATA,CA_TERDATA,1,2029,1.0
RE1,CA_DEMTERELCFAN_HIG,CA_TERCLIM_FAN,1,2029,1.0
RE1,CA_DEMTERELCFAN_LOW,CA_TERCLIM_FAN,1,2029,1.0
RE1,CA_DEMTERELCFAN_MID,CA_TERCLIM_FAN,1,2029,1.0
RE1,CA_DEMTERELCILU_CIA,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_HAL,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_HIG,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_LFC,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_LOW,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_MID,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCILU_VAP,CA_TERILU,1,2029,1.0
RE1,CA_DEMTERELCMPW_HIG,CA_TERMPW,1,2029,1.0
RE1,CA_DEMTERELCMPW_LOW,CA_TERMPW,1,2029,1.0
RE1,CA_DEMTERELCMPW_MID,CA_TERMPW,1,2029,1.0
RE1,CA_DEMTERELCOTH_HIG,CA_TEROTH,1,2029,1.0
RE1,CA_DEMTERELCOTH_LOW,CA_TEROTH,1,2029,1.0
RE1,CA_DEMTERELCOTH_MID,CA_TEROTH,1,2029,1.0
RE1,CA_DEMTERELCREF_AUC_HIG,CA_TERREF_AUC,1,2029,1.0
RE1,CA_DEMTERELCREF_AUC_LOW,CA_TERREF_AUC,1,2029,1.0
RE1,CA_DEMTERELCREF_AUC_MID,CA_TERREF_AUC,1,2029,1.0
RE1,CA_DEMTERELCREF_CEN_HIG,CA_TERREF_CEN,1,2029,1.0
RE1,CA_DEMTERELCREF_CEN_LOW,CA_TERREF_CEN,1,2029,1.0
RE1,CA_DEMTERELCREF_CEN_MID,CA_TERREF_CEN,1,2029,1.0
RE1,CA_DEMTERLPGCKN_HIG,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERLPGCKN_LOW,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERLPGCKN_MID,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERNGSCKN_HIG,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERNGSCKN_LOW,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTERNGSCKN_MID,CA_TERDHT,1,2029,1.0
RE1,CA_DEMTRADSLBOT,CA_TRARVT,1,2029,1.0
RE1,CA_DEMTRADSLBUS_ART,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRADSLBUS_BIA,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRADSLBUS_IMU,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRADSLBUS_URB,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRADSLFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRADSLLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRADSLMIC,CA_TRAMIC,1,2029,1.0
RE1,CA_DEMTRADSLSHP,CA_TRAMRT,1,2029,1.0
RE1,CA_DEMTRADSLSTT,CA_TRASTT,1,2029,1.0
RE1,CA_DEMTRADSLTAX,CA_TRATAX,1,2029,1.0
RE1,CA_DEMTRADSLTCK_C2P,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRADSLTCK_CSG,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAELCBOT,CA_TRARVT,1,2029,1.0
RE1,CA_DEMTRAELCBUS_ART,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRAELCBUS_BIA,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRAELCBUS_IMU,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAELCBUS_URB,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAELCFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRAELCLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRAELCMIC,CA_TRAMIC,1,2029,1.0
RE1,CA_DEMTRAELCMTC,CA_TRAMTC,1,2029,1.0
RE1,CA_DEMTRAELCSTT,CA_TRASTT,1,2029,1.0
RE1,CA_DEMTRAELCTAX,CA_TRATAX,1,2029,1.0
RE1,CA_DEMTRAELCTCK_C2P,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAELCTCK_CSG,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAFOLSHP,CA_TRAMRT,1,2029,1.0
RE1,CA_DEMTRAGSLBOT,CA_TRARVT,1,2029,1.0
RE1,CA_DEMTRAGSLBUS_IMU,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAGSLBUS_URB,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAGSLFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRAGSLLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRAGSLMIC,CA_TRAMIC,1,2029,1.0
RE1,CA_DEMTRAGSLMTC,CA_TRAMTC,1,2029,1.0
RE1,CA_DEMTRAGSLSTT,CA_TRASTT,1,2029,1.0
RE1,CA_DEMTRAGSLTAX,CA_TRATAX,1,2029,1.0
RE1,CA_DEMTRAGSLTCK_C2P,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAHDGBUS_IMU,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAHDGBUS_URB,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRAHDGFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRAHDGLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRAHDGMIC,CA_TRAMIC,1,2029,1.0
RE1,CA_DEMTRAHDGSTT,CA_TRASTT,1,2029,1.0
RE1,CA_DEMTRAHDGTAX,CA_TRATAX,1,2029,1.0
RE1,CA_DEMTRAHDGTCK_CSG,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAHEVFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRAHEVLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRAJETAVI,CA_TRAAVI,1,2029,1.0
RE1,CA_DEMTRAJETSAFAVI,CA_TRAAVI,1,2029,1.0
RE1,CA_DEMTRANGSBUS_ART,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRANGSBUS_BIA,CA_TRAMAS,1,2029,1.0
RE1,CA_DEMTRANGSBUS_IMU,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRANGSBUS_URB,CA_TRABUS,1,2029,1.0
RE1,CA_DEMTRANGSFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRANGSLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRANGSMIC,CA_TRAMIC,1,2029,1.0
RE1,CA_DEMTRANGSSTT,CA_TRASTT,1,2029,1.0
RE1,CA_DEMTRANGSTAX,CA_TRATAX,1,2029,1.0
RE1,CA_DEMTRANGSTCK_C2P,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRANGSTCK_CSG,CA_TRATCK,1,2029,1.0
RE1,CA_DEMTRAPHEVFWD,CA_TRAFWD,1,2029,1.0
RE1,CA_DEMTRAPHEVLDV,CA_TRALDV,1,2029,1.0
RE1,CA_DEMTRAPHEVTAX,CA_TRATAX,1,2029,1.0
RE1,CA_EXPOIL_1LIV,OIL002,1,2029,1.0
RE1,CA_EXPOIL_2MED,OIL002,1,2029,1.0
RE1,CA_EXPOIL_3PES,OIL002,1,2029,1.0
RE1,CA_IMPBET,BET001,1,2029,1.0
RE1,CA_IMPDSL,DSL001,1,2029,1.0
RE1,CA_IMPFOL,FOL,1,2029,1.0
RE1,CA_IMPGSL,GSL001,1,2029,1.0
RE1,CA_IMPJET,JET001,1,2029,1.0
RE1,CA_IMPLNG,CA_LNG,1,2029,1.0
RE1,CA_IMPLPG,LPG001,1,2029,1.0
RE1,CA_IMPOIL_1LIV,CA_OIL001_1LIV,1,2029,1.0
RE1,CA_IMPOIL_2MED,CA_OIL001_2MED,1,2029,1.0
RE1,CA_IMPOIL_3PES,CA_OIL001_3PES,1,2029,1.0
RE1,CA_IMPURN,URN,1,2029,1.0
RE1,CA_MINAFR,CA_AFR,1,2029,1.0
RE1,CA_MINNGS,CA_NGS001,1,2029,1.0
RE1,CA_MINOIL_1LIV,CA_OIL001_1LIV,1,2029,1.0
RE1,CA_MINOIL_2MED,CA_OIL001_2MED,1,2029,1.0
RE1,CA_MINOIL_3PES,CA_OIL001_3PES,1,2029,1.0
RE1,CA_MINOPL,CA_OPL,1,2029,1.0
RE1,CA_MINWAS,CA_WAS,1,2029,1.0
RE1,CA_MINWAS_ORG,CA_WAS_ORG,1,2029,1.0
RE1,CA_MINWOO,CA_WOO,1,2029,1.0
RE1,CA_PWRAFR,CA_ELC001,1,2029,1.0
RE1,CA_PWRBGS,CA_ELC001,1,2029,1.0
RE1,CA_PWRCOA,CA_ELC001,1,2029,1.0
RE1,CA_PWRCOACCS,CA_ELC001,1,2029,1.0
RE1,CA_PWRCSP,CA_ELC001,1,2029,1.0
RE1,CA_PWRDIST,CA_ELC003,1,2029,1.0
RE1,CA_PWRFOL,CA_ELC001,1,2029,1.0
RE1,CA_PWRHYDDAM,CA_ELC001,1,2029,1.0
RE1,CA_PWRHYDROR,CA_ELC001,1,2029,1.0
RE1,CA_PWRLPG,CA_ELC001,1,2029,1.0
RE1,CA_PWRNGSCCS,CA_ELC001,1,2029,1.0
RE1,CA_PWRNGS_CC,CA_ELC001,1,2029,1.0
RE1,CA_PWRNGS_CS,CA_ELC001,1,2029,1.0
RE1,CA_PWRNUC,CA_ELC001,1,2029,1.0
RE1,CA_PWRSOLRTP,CA_ELC002,1,2029,1.0
RE1,CA_PWRSOLUGE,CA_ELC001,1,2029,1.0
RE1,CA_PWRSOLUGE_BAT,CA_ELC001,1,2029,1.0
RE1,CA_PWRSOLUPE,CA_ELC001,1,2029,1.0
RE1,CA_PWRTRN,CA_ELC002,1,2029,1.0
RE1,CA_PWRWAS,CA_ELC001,1,2029,1.0
RE1,CA_PWRWNDOFS_FIX,CA_ELC001,1,2029,1.0
RE1,CA_PWRWNDOFS_FLO,CA_ELC001,1,2029,1.0
RE1,CA_PWRWNDONS,CA_ELC001,1,2029,1.0
RE1,CA_TYDBDL,CA_BDL002,1,2029,1.0
RE1,CA_TYDBET,CA_BET002,1,2029,1.0
RE1,CA_TYDDSL,CA_DSL002,1,2029,1.0
RE1,CA_TYDGSL,CA_GSL002,1,2029,1.0
RE1,CA_TYDJET,CA_JET002,1,2029,1.0
RE1,CA_TYDLPG,CA_LPG002,1,2029,1.0
RE1,CA_TYDNGS,CA_NGS002,1,2029,1.0
RE1,CA_UPSALK,CA_HDG001,1,2029,1.0
RE1,CA_UPSBDB,CA_DSL003,1,2029,1.0
RE1,CA_UPSBDL,BDL001,1,2029,1.0
RE1,CA_UPSBGB,CA_GSL003,1,2029,1.0
RE1,CA_UPSBGS,CA_BGS,1,2029,1.0
RE1,CA_UPSBJS,CA_JETSAF,1,2029,1.0
RE1,CA_UPSBMET,CA_BMET,1,2029,1.0
RE1,CA_UPSBMETL,CA_BMETL,1,2029,1.0
RE1,CA_UPSEVC,CA_ELCEV001,1,2029,1.0
RE1,CA_UPSEV_FC,CA_ELCEV002,1,2029,1.0
RE1,CA_UPSHDGRST,CA_HDG002,1,2029,1.0
RE1,CA_UPSPEM,CA_HDG001,1,2029,1.0
RE1,CA_UPSREF,DSL001,1,2029,0.643
RE1,CA_UPSREF,GSL001,1,2029,0.242
RE1,CA_UPSREF,JET001,1,2029,0.103
RE1,CA_UPSREF,LPG001,1,2029,0.012
RE1,CA_UPSREG,CA_NGS001,1,2029,1.0
RE1,CA_UPSSAF,SAF001,1,2029,1.0
RE1,CA_UPSSMR,CA_HDG001,1,2029,1.0
RE1,CA_UPSSMRCCS,CA_HDG001,1,2029,1.0
RE1,IN_BACKSTOP_AGFELC,IN_AGFELC,1,2029,1.0
RE1,IN_BACKSTOP_AGFHEA,IN_AGFHEA,1,2029,1.0
RE1,IN_BACKSTOP_RESCLIM,IN_RESCLIM,1,2029,1.0
RE1,IN_BACKSTOP_RESDHT,IN_RESDHT,1,2029,1.0
RE1,IN_BACKSTOP_RESOTH,IN_RESOTH,1,2029,1.0
RE1,IN_BACKSTOP_RESREF,IN_RESREF,1,2029,1.0
RE1,IN_BACKSTOP_TERCLIM_CEN,IN_TERCLIM_CEN,1,2029,1.0
RE1,IN_BACKSTOP_TERCLIM_FAN,IN_TERCLIM_FAN,1,2029,1.0
RE1,IN_BACKSTOP_TERCLIM_SPL,IN_TERCLIM_SPL,1,2029,1.0
RE1,IN_BACKSTOP_TERDHT,IN_TERDHT,1,2029,1.0
RE1,IN_BACKSTOP_TEROTH,IN_TEROTH,1,2029,1.0
RE1,IN_BACKSTOP_TERREF_AUC,IN_TERREF_AUC,1,2029,1.0
RE1,IN_BACKSTOP_TERREF_CEN,IN_TERREF_CEN,1,2029,1.0
RE1,IN_BACKSTOP_TRAAVI,IN_TRAAVI,1,2029,1.0
RE1,IN_BACKSTOP_TRAFWD,IN_TRAFWD,1,2029,1.0
RE1,IN_BACKSTOP_TRALDV,IN_TRALDV,1,2029,1.0
RE1,IN_BACKSTOP_TRAMIC,IN_TRAMIC,1,2029,1.0
RE1,IN_BACKSTOP_TRAMRT,IN_TRAMRT,1,2029,1.0
RE1,IN_BACKSTOP_TRAMTC,IN_TRAMTC,1,2029,1.0
RE1,IN_BACKSTOP_TRATAX,IN_TRATAX,1,2029,1.0
RE1,IN_BACKSTOP_TRATCK,IN_TRATCK,1,2029,1.0
RE1,IN_DEMAGFDSL,IN_AGFHEA,1,2029,1.0
RE1,IN_DEMAGFELC,IN_AGFELC,1,2029,1.0
RE1,IN_DEMAGFGSL,IN_AGFHEA,1,2029,1.0
RE1,IN_DEMAGFWOO,IN_AGFHEA,1,2029,1.0
RE1,IN_DEMOTHDSL,IN_OTHDSL,1,2029,1.0
RE1,IN_DEMOTHELC,IN_OTHELC,1,2029,1.0
RE1,IN_DEMOTHGSL,IN_OTHGSL,1,2029,1.0
RE1,IN_DEMRESELCAIR_PAR_HIG,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_PAR_LOW,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_PAR_MID,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_POR_HIG,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_POR_LOW,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_POR_MID,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_SPL_HIG,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_SPL_LOW,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCAIR_SPL_MID,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCCKN_HIG,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESELCCKN_LOW,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESELCCKN_MID,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESELCFAN_HIG,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCFAN_LOW,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCFAN_MID,IN_RESCLIM,1,2029,1.0
RE1,IN_DEMRESELCOTH_HIG,IN_RESOTH,1,2029,1.0
RE1,IN_DEMRESELCOTH_LOW,IN_RESOTH,1,2029,1.0
RE1,IN_DEMRESELCOTH_MID,IN_RESOTH,1,2029,1.0
RE1,IN_DEMRESELCREF_HIG,IN_RESREF,1,2029,1.0
RE1,IN_DEMRESELCREF_LOW,IN_RESREF,1,2029,1.0
RE1,IN_DEMRESELCREF_MID,IN_RESREF,1,2029,1.0
RE1,IN_DEMRESLPGCKN_HIG,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESLPGCKN_LOW,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESLPGCKN_MID,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESWOOCKN_HIG,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESWOOCKN_LOW,IN_RESDHT,1,2029,1.0
RE1,IN_DEMRESWOOCKN_MID,IN_RESDHT,1,2029,1.0
RE1,IN_DEMTERELCAIR_CEN_HIG,IN_TERCLIM_CEN,1,2029,1.0
RE1,IN_DEMTERELCAIR_CEN_LOW,IN_TERCLIM_CEN,1,2029,1.0
RE1,IN_DEMTERELCAIR_CEN_MID,IN_TERCLIM_CEN,1,2029,1.0
RE1,IN_DEMTERELCAIR_SPL_HIG,IN_TERCLIM_SPL,1,2029,1.0
RE1,IN_DEMTERELCAIR_SPL_LOW,IN_TERCLIM_SPL,1,2029,1.0
RE1,IN_DEMTERELCAIR_SPL_MID,IN_TERCLIM_SPL,1,2029,1.0
RE1,IN_DEMTERELCCKN_HIG,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTERELCCKN_LOW,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTERELCCKN_MID,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTERELCFAN_HIG,IN_TERCLIM_FAN,1,2029,1.0
RE1,IN_DEMTERELCFAN_LOW,IN_TERCLIM_FAN,1,2029,1.0
RE1,IN_DEMTERELCFAN_MID,IN_TERCLIM_FAN,1,2029,1.0
RE1,IN_DEMTERELCOTH_HIG,IN_TEROTH,1,2029,1.0
RE1,IN_DEMTERELCOTH_LOW,IN_TEROTH,1,2029,1.0
RE1,IN_DEMTERELCOTH_MID,IN_TEROTH,1,2029,1.0
RE1,IN_DEMTERELCREF_AUC_HIG,IN_TERREF_AUC,1,2029,1.0
RE1,IN_DEMTERELCREF_AUC_LOW,IN_TERREF_AUC,1,2029,1.0
RE1,IN_DEMTERELCREF_AUC_MID,IN_TERREF_AUC,1,2029,1.0
RE1,IN_DEMTERELCREF_CEN_HIG,IN_TERREF_CEN,1,2029,1.0
RE1,IN_DEMTERELCREF_CEN_LOW,IN_TERREF_CEN,1,2029,1.0
RE1,IN_DEMTERELCREF_CEN_MID,IN_TERREF_CEN,1,2029,1.0
RE1,IN_DEMTERLPGCKN_HIG,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTERLPGCKN_LOW,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTERLPGCKN_MID,IN_TERDHT,1,2029,1.0
RE1,IN_DEMTRADSLFWD,IN_TRAFWD,1,2029,1.0
RE1,IN_DEMTRADSLLDV,IN_TRALDV,1,2029,1.0
RE1,IN_DEMTRADSLMIC,IN_TRAMIC,1,2029,1.0
RE1,IN_DEMTRADSLSHP,IN_TRAMRT,1,2029,1.0
RE1,IN_DEMTRADSLTAX,IN_TRATAX,1,2029,1.0
RE1,IN_DEMTRADSLTCK_C2P,IN_TRATCK,1,2029,1.0
RE1,IN_DEMTRADSLTCK_CSG,IN_TRATCK,1,2029,1.0
RE1,IN_DEMTRAELCFWD,IN_TRAFWD,1,2029,1.0
